Edad,Genero,Nivel_Educativo,Titulo_Del_Trabajo,Años_De_Experiencia,Salario
33,Hombre,Titulo de Licenciatura,Gerente de Marketing,9,130000.0
32,Hombre,Doctorado,Cientifico Investigador,10,150000.0
37,Hombre,Titulo de Licenciatura,Gerente de Producto,13,160000.0
38,Mujer,Titulo de Maestria,Gerente de Marketing,14,170000.0
31,Otro,Titulo de Licenciatura,Coordinador de Marketing,4,65000.0
29,Hombre,Titulo de Licenciatura,Diseñador de Producto,0,60000.0
34,Mujer,Doctorado,Director de Investigacion,11,160000.0
31,Mujer,Titulo de Maestria,Gerente Financiero,8,120000.0
27,Hombre,Titulo de Licenciatura,Ingeniero de Software Junior,1,55000.0
31,Mujer,Otro,Coordinador de Marketing,4,65000.0
29,Hombre,Titulo de Licenciatura,Diseñador de Producto,3,60000.0
24,Hombre,Titulo de Licenciatura,Analista Financiero,0,55000.0
41,Hombre,Otro,Ingeniero de Software Senior,19,185000.0
29,Mujer,Titulo de Licenciatura,Especialista en Marketing Digital,0,65000.0
26,Otro,Titulo de Licenciatura,Gerente de Redes Sociales,3,55000.0
38,Mujer,Titulo de Maestria,bbb,14,170000.0
31,Mujer,Titulo de Licenciatura,Coordinador de Marketing,4,65000.0
27,Hombre,Otro,Ingeniero de Software Junior,1,55000.0
34,Mujer,Doctorado,Director de Investigacion,0,160000.0
29,Mujer,Titulo de Licenciatura,bbb,4,65000.0
30,Hombre,Otro,Analista Financiero,6,100000.0
26,Mujer,Titulo de Licenciatura,bbb,3,55000.0
27,Otro,Titulo de Licenciatura,Ingeniero de Software Junior,1,55000.0
27,Hombre,Otro,Ingeniero de Software,3,85000.0
30,Hombre,Titulo de Maestria,Otro,6,100000.0
37,Hombre,Titulo de Licenciatura,Otro,13,160000.0
31,Mujer,Titulo de Licenciatura,bbb,4,65000.0
31,Otro,Titulo de Maestria,Gerente Financiero,8,120000.0
26,Mujer,Titulo de Licenciatura,Gerente de Redes Sociales,7,100000.0
31,Hombre,Titulo de Licenciatura,Ingeniero de Software,7,120000.0
33,Hombre,Titulo de Maestria,Gerente de Marketing,9,130000.0
27,Mujer,Titulo de Licenciatura,Coordinador de Marketing,2,50000.0
31,Hombre,Otro,Gerente de Proyectos,0,100000.0
28,Mujer,Titulo de Maestria,Analista Financiero,4,80000.0
25,Hombre,Titulo de Licenciatura,Otro,1,60000.0
30,Mujer,Titulo de Licenciatura,Otro,5,90000.0
34,Hombre,Doctorado,Director de Investigacion,11,170000.0
28,Mujer,Otro,Analista de Marketing,3,60000.0
24,Mujer,Escuela Secundaria,Recepcionista,0,25000.0
37,Hombre,Titulo de Maestria,Director de Marketing,14,180000.0
39,Mujer,Titulo de Licenciatura,Gerente Financiero,16,200000.0
31,Mujer,Doctorado,Cientifico de Datos,8,140000.0
29,Hombre,Titulo de Licenciatura,Analista de Marketing,4,70000.0
33,Mujer,Titulo de Maestria,Gerente de Marketing,9,130000.0
27,Hombre,Titulo de Licenciatura,Ingeniero de Software,3,80000.0
36,Mujer,Doctorado,Cientifico Investigador,12,160000.0
25,Otro,Titulo de Licenciatura,Gerente de Producto,1,55000.0
28,Mujer,Titulo de Licenciatura,Analista de Marketing,3,60000.0
32,Hombre,Titulo de Licenciatura,Gerente de Producto,7,120000.0
24,Mujer,Escuela Secundaria,Recepcionista,0,25000.0
26,Hombre,Titulo de Licenciatura,Diseñador de Producto,2,50000.0
31,Otro,Doctorado,Cientifico de Datos,0,140000.0
27,Hombre,Otro,Ingeniero de Software,3,80000.0
25,Hombre,Titulo de Licenciatura,Gerente de Producto,1,55000.0
30,Mujer,Titulo de Licenciatura,Coordinador de Marketing,5,85000.0
29,Otro,Titulo de Licenciatura,Analista de Marketing,4,70000.0
31,Mujer,Doctorado,Cientifico de Datos,0,140000.0
36,Otro,Doctorado,bbb,12,160000.0
25,Hombre,Titulo de Licenciatura,Gerente de Producto,0,55000.0
32,Otro,Titulo de Licenciatura,Otro,7,120000.0
26,Hombre,Titulo de Licenciatura,Diseñador de Producto,0,50000.0
33,Otro,Titulo de Maestria,Gerente de Marketing,9,130000.0
32,Hombre,Titulo de Licenciatura,Otro,7,120000.0
37,Hombre,Titulo de Maestria,Otro,14,180000.0
31,Mujer,Doctorado,bbb,8,140000.0
33,Mujer,Titulo de Maestria,Otro,9,130000.0
30,Mujer,Titulo de Licenciatura,Otro,5,85000.0
28,Mujer,Titulo de Licenciatura,Analista de Marketing,0,60000.0
32,Otro,Titulo de Licenciatura,Gerente de Producto,7,120000.0
29,Hombre,Titulo de Licenciatura,Analista de Marketing,0,70000.0
39,Mujer,Otro,Gerente Financiero,16,200000.0
27,Hombre,Titulo de Licenciatura,Ingeniero de Software,0,80000.0
30,Mujer,Titulo de Licenciatura,bbb,5,85000.0
28,Mujer,Titulo de Licenciatura,Coordinador de Marketing,3,60000.0
26,Mujer,Titulo de Licenciatura,Diseñador Grafico,1,45000.0
29,Hombre,Titulo de Licenciatura,Gerente de Producto,5,80000.0
35,Mujer,Doctorado,Cientifico Investigador,11,150000.0
27,Hombre,Titulo de Licenciatura,Otro,2,65000.0
31,Mujer,Titulo de Licenciatura,Gerente de Marketing,0,100000.0
28,Hombre,Titulo de Maestria,Analista Financiero,4,90000.0
24,Mujer,Titulo de Licenciatura,Analista de Marketing,0,40000.0
30,Hombre,Titulo de Licenciatura,Gerente de Proyectos,6,110000.0
34,Mujer,Doctorado,Director de Investigacion,12,170000.0
27,Hombre,Titulo de Licenciatura,Ingeniero de Software,3,75000.0
33,Mujer,Titulo de Maestria,Gerente de Marketing,8,120000.0
25,Mujer,Escuela Secundaria,Representante de Servicio al Cliente,1,30000.0
36,Hombre,Doctorado,Cientifico Investigador,13,180000.0
39,Mujer,Titulo de Licenciatura,Gerente Financiero,15,200000.0
26,Hombre,Titulo de Licenciatura,Diseñador de Producto,1,50000.0
28,Otro,Titulo de Licenciatura,Analista de Marketing,3,65000.0
32,Mujer,Titulo de Licenciatura,Gerente de Producto,7,110000.0
24,Hombre,Escuela Secundaria,Conductor de Entrega,0,28000.0
37,Hombre,Titulo de Maestria,Director de Marketing,14,190000.0
26,Hombre,Titulo de Licenciatura,Diseñador de Producto,2,55000.0
25,Hombre,Titulo de Licenciatura,Gerente de Producto,1,60000.0
30,Mujer,Titulo de Licenciatura,Coordinador de Marketing,5,90000.0
34,Hombre,Doctorado,Director de Investigacion,11,160000.0
28,Mujer,Titulo de Licenciatura,Analista de Marketing,0,60000.0
36,Mujer,Doctorado,Cientifico Investigador,12,170000.0
24,Mujer,Otro,Recepcionista,0,25000.0
26,Hombre,Titulo de Licenciatura,Diseñador de Producto,0,55000.0
29,Hombre,Titulo de Licenciatura,bbb,4,70000.0
34,Hombre,Otro,Director de Investigacion,11,160000.0
24,Mujer,Escuela Secundaria,Otro,0,25000.0
32,Hombre,Titulo de Licenciatura,bbb,7,120000.0
37,Otro,Titulo de Maestria,Director de Marketing,14,190000.0
31,Otro,Doctorado,bbb,0,140000.0
39,Otro,Titulo de Licenciatura,Gerente Financiero,16,200000.0
33,Mujer,Titulo de Maestria,Gerente de Marketing,0,130000.0
29,Hombre,Titulo de Licenciatura,Ingeniero de Software,3,75000.0
32,Mujer,Titulo de Maestria,bbb,8,120000.0
27,Hombre,Titulo de Licenciatura,Gerente de Producto,2,65000.0
30,Mujer,Doctorado,Cientifico de Datos,6,100000.0
36,Hombre,Titulo de Licenciatura,Analista Financiero,11,150000.0
33,Hombre,Titulo de Maestria,Ingeniero de Software,9,120000.0
26,Mujer,Otro,Diseñador Grafico,1,45000.0
27,Hombre,Titulo de Licenciatura,Ingeniero de Software,2,65000.0
31,Mujer,Titulo de Licenciatura,Gerente de Marketing,7,100000.0
34,Mujer,Doctorado,Director de Investigacion,0,170000.0
28,Hombre,Titulo de Licenciatura,Analista de Marketing,3,65000.0
24,Hombre,Escuela Secundaria,Otro,0,28000.0
39,Mujer,Titulo de Licenciatura,Gerente Financiero,16,210000.0
31,Mujer,Doctorado,Otro,8,140000.0
36,Otro,Doctorado,Cientifico Investigador,12,170000.0
30,Mujer,Titulo de Licenciatura,bbb,5,90000.0
33,Mujer,Titulo de Maestria,bbb,9,130000.0
37,Hombre,Otro,Director de Marketing,14,190000.0
25,Hombre,Otro,Gerente de Producto,1,60000.0
26,Otro,Titulo de Licenciatura,Diseñador de Producto,2,55000.0
24,Mujer,Otro,Recepcionista,0,25000.0
27,Hombre,Doctorado,Coordinador de Marketing,7,120000.0
33,Hombre,Titulo de Maestria,Ingeniero de Software,8,120000.0
27,Mujer,Titulo de Licenciatura,Gerente de Producto,2,65000.0
30,Hombre,Doctorado,Cientifico de Datos,6,100000.0
36,Mujer,Titulo de Licenciatura,Analista Financiero,0,150000.0
29,Hombre,Titulo de Licenciatura,Analista de Marketing,3,65000.0
32,Mujer,Titulo de Maestria,Ingeniero de Software,9,120000.0
26,Hombre,Otro,Diseñador Grafico,1,45000.0
29,Mujer,Titulo de Licenciatura,Gerente de Producto,5,80000.0
35,Hombre,Doctorado,Cientifico Investigador,11,150000.0
33,Otro,Titulo de Maestria,Gerente de Marketing,8,120000.0
25,Mujer,Escuela Secundaria,bbb,1,30000.0
24,Mujer,Escuela Secundaria,bbb,0,25000.0
31,Mujer,Otro,Cientifico de Datos,8,140000.0
32,Hombre,Titulo de Licenciatura,Gerente de Producto,0,120000.0
37,Otro,Titulo de Maestria,Director de Marketing,0,190000.0
27,Otro,Titulo de Licenciatura,Ingeniero de Software,3,80000.0
31,Otro,Doctorado,Cientifico de Datos,8,140000.0
28,Mujer,Titulo de Licenciatura,Otro,3,60000.0
26,Hombre,Titulo de Licenciatura,Diseñador de Producto,0,55000.0
25,Hombre,Titulo de Licenciatura,Gerente de Producto,0,60000.0
37,Hombre,Titulo de Maestria,Director de Marketing,0,190000.0
34,Hombre,Titulo de Maestria,Ingeniero de Software,9,125000.0
28,Mujer,Titulo de Licenciatura,Gerente de Producto,3,70000.0
31,Hombre,Doctorado,Cientifico de Datos,7,110000.0
37,Mujer,Titulo de Licenciatura,Analista Financiero,0,160000.0
30,Hombre,Titulo de Licenciatura,Analista de Marketing,4,75000.0
33,Mujer,Titulo de Maestria,Ingeniero de Software,8,120000.0
27,Hombre,Titulo de Licenciatura,Diseñador Grafico,0,50000.0
30,Mujer,Titulo de Licenciatura,Gerente de Producto,5,85000.0
36,Hombre,Doctorado,Cientifico Investigador,11,155000.0
28,Hombre,Titulo de Licenciatura,Ingeniero de Software,3,70000.0
32,Mujer,Titulo de Licenciatura,Gerente de Marketing,8,115000.0
29,Hombre,Otro,Analista Financiero,5,95000.0
31,Hombre,Titulo de Licenciatura,Gerente de Proyectos,6,115000.0
35,Mujer,Doctorado,Director de Investigacion,12,175000.0
33,Mujer,Titulo de Maestria,Gerente de Marketing,9,135000.0
29,Hombre,Titulo de Licenciatura,Analista de Marketing,4,75000.0
36,Hombre,Doctorado,Cientifico Investigador,13,185000.0
40,Mujer,Titulo de Licenciatura,Gerente Financiero,15,210000.0
27,Hombre,Titulo de Licenciatura,Diseñador de Producto,0,45000.0
32,Mujer,Doctorado,Cientifico de Datos,9,145000.0
28,Hombre,Titulo de Licenciatura,Analista de Marketing,3,70000.0
32,Mujer,Titulo de Licenciatura,Gerente de Producto,7,120000.0
24,Hombre,Escuela Secundaria,Conductor de Entrega,0,28000.0
38,Hombre,Titulo de Maestria,Director de Marketing,14,195000.0
40,Mujer,Titulo de Licenciatura,Gerente Financiero,16,215000.0
27,Hombre,Titulo de Licenciatura,Diseñador de Producto,2,55000.0
36,Mujer,Doctorado,Cientifico Investigador,13,185000.0
30,Mujer,Titulo de Licenciatura,Coordinador de Marketing,5,95000.0
34,Hombre,Doctorado,Director de Investigacion,12,170000.0
28,Mujer,Titulo de Licenciatura,Analista de Marketing,3,65000.0
33,Mujer,Titulo de Maestria,Otro,9,135000.0
25,Hombre,Titulo de Licenciatura,Gerente de Producto,0,60000.0
30,Mujer,Titulo de Licenciatura,bbb,5,95000.0
32,Hombre,Otro,Gerente de Producto,7,120000.0
38,Otro,Titulo de Maestria,Director de Marketing,14,195000.0
40,Mujer,Titulo de Licenciatura,bbb,16,215000.0
29,Otro,Titulo de Licenciatura,Analista de Marketing,4,75000.0
38,Hombre,Titulo de Maestria,Director de Marketing,0,195000.0
26,Mujer,Titulo de Maestria,Ingeniero de Software,2,75000.0
39,Hombre,Doctorado,Cientifico Investigador,14,185000.0
32,Mujer,Titulo de Licenciatura,Gerente de Marketing,7,120000.0
28,Hombre,Titulo de Licenciatura,Diseñador Grafico,3,60000.0
35,Mujer,Titulo de Maestria,Cientifico de Datos,10,145000.0
33,Mujer,Titulo de Maestria,Otro,8,135000.0
27,Hombre,Titulo de Licenciatura,Ingeniero de Software,2,70000.0
36,Mujer,Doctorado,Director de Investigacion,0,175000.0
33,Otro,Titulo de Maestria,Gerente de Marketing,9,135000.0
38,Hombre,Otro,Director de Marketing,14,195000.0
38,Hombre,Titulo de Maestria,bbb,14,195000.0
33,Mujer,Titulo de Maestria,Gerente de Marketing,0,135000.0
27,Otro,Titulo de Licenciatura,Ingeniero de Software,0,80000.0
36,Mujer,Otro,Cientifico Investigador,13,185000.0
27,Hombre,Otro,Diseñador de Producto,2,55000.0
40,Mujer,Otro,Gerente Financiero,0,215000.0
29,Hombre,Titulo de Licenciatura,Otro,4,75000.0
36,Otro,Doctorado,Cientifico Investigador,13,185000.0
29,Hombre,Titulo de Licenciatura,Asociado de Ventas,2,45000.0
45,Mujer,Titulo de Maestria,Gerente de Ventas,8,80000.0
37,Hombre,Otro,Gerente de Marketing,7,90000.0
23,Mujer,Escuela Secundaria,Ejecutivo de Ventas,1,35000.0
41,Hombre,Titulo de Licenciatura,Gerente Financiero,12,120000.0
26,Mujer,Titulo de Licenciatura,Gerente de Marketing Digital,4,60000.0
28,Mujer,Otro,Representante de Ventas,3,40000.0
50,Hombre,Doctorado,Gerente Senior de Marketing de Producto,15,150000.0
35,Mujer,Titulo de Licenciatura,Representante de Ventas Junior,0,35000.0
42,Hombre,Titulo de Maestria,Director de Marketing,13,130000.0
27,Mujer,Titulo de Licenciatura,Asociado de Ventas,1,35000.0
48,Hombre,Doctorado,Director de Ventas,0,180000.0
31,Mujer,Escuela Secundaria,Gerente Financiero,4,60000.0
36,Hombre,Titulo de Licenciatura,Gerente de Ventas,6,75000.0
25,Mujer,Titulo de Maestria,Gerente de Marketing Digital,3,50000.0
39,Hombre,Doctorado,Gerente de Marketing,10,100000.0
30,Mujer,Escuela Secundaria,Ejecutivo de Ventas,2,40000.0
44,Hombre,Titulo de Licenciatura,Gerente de Marketing de Contenidos,11,110000.0
29,Mujer,Otro,Representante de Ventas,4,55000.0
47,Hombre,Doctorado,Gerente Senior de Marketing de Producto,17,170000.0
32,Mujer,Titulo de Licenciatura,Representante de Ventas Junior,3,40000.0
38,Hombre,Titulo de Maestria,Director de Marketing,0,95000.0
24,Mujer,Escuela Secundaria,Asociado de Ventas,1,35000.0
40,Hombre,Doctorado,Director de Ventas,14,140000.0
34,Mujer,Titulo de Licenciatura,Gerente Financiero,5,70000.0
26,Hombre,Titulo de Maestria,Gerente de Marketing Digital,3,50000.0
31,Mujer,Doctorado,Otro,6,75000.0
27,Hombre,Escuela Secundaria,Ejecutivo de Ventas,2,40000.0
43,Mujer,Titulo de Licenciatura,Gerente de Marketing de Contenidos,12,120000.0
28,Hombre,Titulo de Maestria,Representante de Ventas,0,40000.0
46,Mujer,Doctorado,Gerente Senior de Marketing de Producto,16,160000.0
33,Hombre,Titulo de Licenciatura,Representante de Ventas Junior,4,55000.0
39,Mujer,Titulo de Maestria,Director de Marketing,10,100000.0
25,Hombre,Escuela Secundaria,Asociado de Ventas,1,35000.0
41,Mujer,Titulo de Licenciatura,Gerente de Ventas,8,80000.0
35,Hombre,Doctorado,Gerente de Marketing,7,90000.0
23,Mujer,Titulo de Licenciatura,Ejecutivo de Ventas,1,35000.0
32,Hombre,Titulo de Maestria,Gerente de Marketing de Contenidos,5,70000.0
27,Mujer,Escuela Secundaria,Representante de Ventas,3,40000.0
36,Mujer,Titulo de Licenciatura,Representante de Ventas Junior,2,35000.0
48,Hombre,Titulo de Maestria,Director de Marketing,0,180000.0
31,Otro,Escuela Secundaria,Asociado de Ventas,2,40000.0
29,Hombre,Titulo de Licenciatura,Director de Ventas,6,75000.0
45,Mujer,Doctorado,Gerente Financiero,12,120000.0
25,Hombre,Titulo de Maestria,Gerente de Marketing Digital,3,50000.0
37,Mujer,Titulo de Licenciatura,Gerente de Marketing,7,90000.0
23,Hombre,Escuela Secundaria,Ejecutivo de Ventas,1,35000.0
41,Mujer,Titulo de Licenciatura,Gerente de Marketing de Contenidos,11,110000.0
33,Mujer,Doctorado,Gerente Senior de Marketing de Producto,5,70000.0
28,Hombre,Titulo de Licenciatura,Representante de Ventas Junior,1,30000.0
42,Mujer,Titulo de Maestria,Director de Marketing,13,130000.0
27,Hombre,Escuela Secundaria,Gerente Financiero,4,60000.0
50,Mujer,Titulo de Licenciatura,Gerente de Ventas,15,150000.0
35,Hombre,Doctorado,Gerente de Marketing,8,80000.0
24,Mujer,Titulo de Licenciatura,Ejecutivo de Ventas,1,35000.0
46,Hombre,Titulo de Maestria,Gerente de Marketing de Contenidos,16,160000.0
29,Mujer,Escuela Secundaria,Representante de Ventas,2,40000.0
31,Mujer,Titulo de Licenciatura,bbb,3,40000.0
38,Hombre,Titulo de Maestria,Otro,0,95000.0
39,Hombre,Titulo de Licenciatura,Director de Ventas,0,100000.0
33,Mujer,Doctorado,Gerente Financiero,5,70000.0
27,Hombre,Titulo de Maestria,Gerente de Marketing Digital,3,50000.0
43,Mujer,Titulo de Licenciatura,Otro,12,120000.0
28,Hombre,Escuela Secundaria,Ejecutivo de Ventas,2,40000.0
31,Hombre,Titulo de Licenciatura,Asociado de Ventas,3,50000.0
46,Mujer,Titulo de Maestria,Gerente de Marketing,14,140000.0
38,Mujer,Titulo de Licenciatura,Gerente Financiero,10,100000.0
24,Hombre,Doctorado,Gerente de Marketing Digital,1,30000.0
33,Mujer,Titulo de Maestria,Gerente de Marketing de Contenidos,6,75000.0
50,Mujer,Titulo de Licenciatura,Gerente de Ventas,18,180000.0
35,Hombre,Doctorado,Gerente Senior de Marketing de Producto,8,80000.0
41,Hombre,Titulo de Maestria,Director de Marketing,12,120000.0
26,Mujer,Escuela Secundaria,Gerente Financiero,3,45000.0
32,Hombre,Titulo de Licenciatura,Director de Ventas,7,90000.0
27,Otro,Doctorado,Gerente de Marketing,4,55000.0
43,Hombre,Titulo de Maestria,Gerente de Marketing de Contenidos,16,160000.0
28,Mujer,Titulo de Licenciatura,Representante de Ventas,2,40000.0
31,Mujer,Escuela Secundaria,Representante de Ventas Junior,3,40000.0
38,Hombre,Titulo de Maestria,Director de Marketing,9,95000.0
25,Mujer,Escuela Secundaria,Asociado de Ventas,1,35000.0
39,Hombre,Titulo de Licenciatura,Gerente de Ventas,11,110000.0
33,Mujer,Doctorado,Gerente Financiero,6,75000.0
27,Hombre,Titulo de Maestria,bbb,3,50000.0
43,Mujer,Titulo de Licenciatura,Gerente de Marketing,12,120000.0
50,Mujer,Titulo de Maestria,Gerente de Marketing de Contenidos,15,150000.0
36,Hombre,Titulo de Licenciatura,Representante de Ventas,5,70000.0
48,Mujer,Doctorado,Gerente Senior de Marketing de Producto,19,190000.0
31,Hombre,Escuela Secundaria,Representante de Ventas Junior,3,40000.0
29,Mujer,Titulo de Licenciatura,Director de Ventas,6,75000.0
45,Hombre,Titulo de Maestria,Director de Marketing,14,140000.0
35,Mujer,Doctorado,Gerente de Marketing,8,80000.0
42,Mujer,Titulo de Maestria,Gerente de Ventas,0,130000.0
26,Hombre,Escuela Secundaria,Gerente de Marketing Digital,2,40000.0
32,Mujer,Titulo de Licenciatura,Gerente de Marketing de Contenidos,7,90000.0
27,Hombre,Doctorado,Representante de Ventas,4,55000.0
50,Mujer,Titulo de Maestria,Gerente Senior de Marketing de Producto,18,180000.0
36,Hombre,Titulo de Licenciatura,Representante de Ventas Junior,3,45000.0
48,Mujer,Doctorado,Director de Marketing,19,190000.0
31,Hombre,Escuela Secundaria,Asociado de Ventas,3,50000.0
29,Mujer,Titulo de Licenciatura,Gerente Financiero,4,55000.0
45,Hombre,Titulo de Maestria,Gerente de Marketing,13,130000.0
25,Mujer,Escuela Secundaria,Ejecutivo de Ventas,1,35000.0
41,Hombre,Titulo de Licenciatura,Gerente de Marketing de Contenidos,12,120000.0
35,Mujer,Doctorado,Gerente Senior de Marketing de Producto,9,95000.0
23,Hombre,Titulo de Licenciatura,Representante de Ventas,1,35000.0
42,Mujer,Titulo de Maestria,Gerente de Marketing Digital,14,140000.0
26,Hombre,Escuela Secundaria,bbb,2,40000.0
32,Mujer,Titulo de Licenciatura,Director de Marketing,8,80000.0
27,Hombre,Doctorado,Gerente de Marketing,4,55000.0
50,Mujer,Titulo de Maestria,Gerente de Marketing de Contenidos,19,190000.0
36,Hombre,Titulo de Licenciatura,Otro,6,75000.0
48,Mujer,Doctorado,Otro,0,170000.0
26,Hombre,Escuela Secundaria,Otro,2,40000.0
32,Mujer,Otro,Director de Marketing,8,80000.0
36,Hombre,Titulo de Licenciatura,Director de Ventas,6,75000.0
45,Hombre,Otro,Gerente de Marketing,13,130000.0
26,Hombre,Otro,Gerente de Ventas,2,40000.0
50,Mujer,Otro,Gerente de Marketing de Contenidos,19,190000.0
48,Mujer,Doctorado,Gerente Senior de Marketing de Producto,17,170000.0
31,Hombre,Escuela Secundaria,Otro,3,50000.0
26,Hombre,Escuela Secundaria,Gerente de Ventas,2,40000.0
41,Hombre,Titulo de Licenciatura,Otro,12,120000.0
42,Mujer,Otro,Gerente de Marketing Digital,14,140000.0
32,Otro,Titulo de Licenciatura,Director de Marketing,8,80000.0
37,Hombre,Titulo de Maestria,Gerente de Marketing,11,110000.0
26,Mujer,Titulo de Licenciatura,Representante de Ventas,2,40000.0
42,Hombre,Doctorado,Gerente de Marketing de Contenidos,15,150000.0
29,Hombre,Titulo de Licenciatura,Gerente de Ventas,5,70000.0
45,Mujer,Titulo de Maestria,Director de Marketing,16,160000.0
24,Hombre,Escuela Secundaria,Asociado de Ventas,1,35000.0
39,Otro,Titulo de Licenciatura,Gerente Financiero,10,100000.0
31,Hombre,Doctorado,Gerente Senior de Marketing de Producto,7,90000.0
27,Mujer,Titulo de Maestria,Otro,3,50000.0
43,Hombre,Titulo de Licenciatura,Gerente de Marketing de Contenidos,14,140000.0
28,Mujer,Escuela Secundaria,Representante de Ventas,2,40000.0
50,Hombre,Doctorado,Gerente de Marketing,18,180000.0
35,Mujer,Titulo de Licenciatura,Otro,7,90000.0
23,Hombre,Titulo de Licenciatura,Gerente de Ventas,1,35000.0
41,Mujer,Titulo de Maestria,Director de Marketing,12,120000.0
50,Mujer,Titulo de Maestria,Gerente de Marketing de Contenidos,18,180000.0
36,Hombre,Titulo de Licenciatura,Representante de Ventas,6,75000.0
29,Mujer,Titulo de Licenciatura,Director de Ventas,5,70000.0
45,Hombre,Titulo de Maestria,Director de Marketing,15,150000.0
35,Mujer,Doctorado,Otro,8,80000.0
23,Hombre,Titulo de Licenciatura,Ejecutivo de Ventas,1,35000.0
42,Mujer,Titulo de Maestria,Gerente de Ventas,13,130000.0
50,Mujer,Otro,Gerente Senior de Marketing de Producto,18,180000.0
35,Mujer,Doctorado,Otro,9,95000.0
23,Hombre,Titulo de Licenciatura,Representante de Ventas,0,35000.0
42,Otro,Titulo de Maestria,Gerente de Marketing Digital,14,140000.0
27,Hombre,Otro,Gerente de Marketing,4,55000.0
48,Mujer,Doctorado,Gerente Senior de Marketing de Producto,0,170000.0
31,Otro,Escuela Secundaria,Asociado de Ventas,0,50000.0
45,Otro,Titulo de Maestria,Gerente de Marketing,13,130000.0
23,Otro,Titulo de Licenciatura,Representante de Ventas,1,35000.0
27,Hombre,Doctorado,Gerente de Marketing,0,55000.0
29,Mujer,Titulo de Licenciatura,Gerente Financiero,0,55000.0
25,Mujer,Escuela Secundaria,Otro,1,35000.0
38,Hombre,Titulo de Maestria,Gerente de Marketing,12,120000.0
27,Mujer,Titulo de Licenciatura,Representante de Ventas,3,45000.0
43,Hombre,Doctorado,Gerente de Marketing de Contenidos,16,160000.0
34,Mujer,Escuela Secundaria,Ejecutivo de Ventas,5,70000.0
30,Hombre,Titulo de Licenciatura,Gerente de Ventas,6,75000.0
46,Mujer,Titulo de Maestria,Director de Marketing,17,170000.0
40,Mujer,Titulo de Licenciatura,Gerente Financiero,11,110000.0
32,Hombre,Doctorado,Otro,8,80000.0
28,Mujer,Titulo de Maestria,Otro,4,55000.0
44,Hombre,Titulo de Licenciatura,Otro,0,150000.0
51,Hombre,Doctorado,Gerente de Marketing,19,190000.0
36,Mujer,Titulo de Licenciatura,Ejecutivo de Ventas,8,80000.0
24,Hombre,Titulo de Licenciatura,Gerente de Ventas,1,35000.0
42,Otro,Titulo de Maestria,Director de Marketing,13,130000.0
27,Hombre,Escuela Secundaria,Gerente Financiero,3,45000.0
28,Hombre,Doctorado,Gerente de Marketing,4,55000.0
51,Mujer,Titulo de Maestria,Gerente de Marketing de Contenidos,19,190000.0
37,Hombre,Titulo de Licenciatura,Representante de Ventas,7,90000.0
49,Otro,Doctorado,Gerente Senior de Marketing de Producto,20,200000.0
32,Hombre,Escuela Secundaria,Representante de Ventas Junior,0,40000.0
30,Mujer,Titulo de Licenciatura,Director de Ventas,5,70000.0
46,Hombre,Titulo de Maestria,Director de Marketing,16,160000.0
26,Mujer,Escuela Secundaria,Asociado de Ventas,1,35000.0
24,Hombre,Titulo de Licenciatura,Ejecutivo de Ventas,1,35000.0
43,Mujer,Titulo de Maestria,Gerente de Ventas,14,140000.0
27,Hombre,Escuela Secundaria,Gerente de Marketing Digital,2,40000.0
33,Mujer,Titulo de Licenciatura,Gerente de Marketing de Contenidos,7,90000.0
28,Hombre,Doctorado,Representante de Ventas,4,55000.0
51,Mujer,Titulo de Maestria,Gerente Senior de Marketing de Producto,19,190000.0
32,Otro,Escuela Secundaria,Asociado de Ventas,3,50000.0
30,Mujer,Titulo de Licenciatura,Gerente Financiero,4,55000.0
46,Hombre,Titulo de Maestria,Gerente de Marketing,14,140000.0
26,Mujer,Escuela Secundaria,Ejecutivo de Ventas,1,35000.0
42,Hombre,Titulo de Licenciatura,Gerente de Marketing de Contenidos,13,130000.0
36,Mujer,Doctorado,Gerente Senior de Marketing de Producto,10,100000.0
24,Hombre,Titulo de Licenciatura,Otro,1,35000.0
43,Mujer,Titulo de Maestria,Gerente de Marketing Digital,15,150000.0
27,Hombre,Escuela Secundaria,Gerente de Ventas,2,40000.0
33,Mujer,Titulo de Licenciatura,Director de Marketing,8,80000.0
49,Mujer,Doctorado,Gerente Senior de Marketing de Producto,20,200000.0
32,Hombre,Escuela Secundaria,Representante de Ventas Junior,3,40000.0
30,Mujer,Titulo de Licenciatura,Gerente de Ventas,5,70000.0
42,Hombre,Titulo de Licenciatura,Gerente Financiero,13,130000.0
36,Mujer,Doctorado,Otro,9,95000.0
33,Mujer,Otro,Gerente de Marketing de Contenidos,7,90000.0
37,Hombre,Titulo de Licenciatura,Representante de Ventas Junior,6,75000.0
49,Mujer,Doctorado,Director de Marketing,0,200000.0
32,Hombre,Escuela Secundaria,Asociado de Ventas,3,50000.0
24,Hombre,Titulo de Licenciatura,Representante de Ventas,1,35000.0
27,Otro,Escuela Secundaria,Gerente de Ventas,2,40000.0
37,Hombre,Titulo de Licenciatura,Director de Ventas,7,90000.0
30,Mujer,Titulo de Licenciatura,Otro,5,70000.0
36,Mujer,Doctorado,Gerente de Marketing,9,95000.0
49,Mujer,Doctorado,Director de Marketing,20,200000.0
33,Mujer,Titulo de Licenciatura,Director de Marketing,0,80000.0
